EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.884,0.952,6.170,11.815,5.889,2.578,2.820,4.042,-0.158,0.960,-0.276,0.122,0.122,0.854,73.333,14074.000,1.000
6.653,3.100,7.748,12.920,7.492,5.524,4.408,5.029,-0.158,0.959,-0.275,0.214,-0.122,1.007,73.333,14075.000,1.000
8.439,5.527,8.838,12.849,7.664,7.096,4.547,4.298,-0.158,0.960,-0.275,0.244,-0.153,1.099,73.333,14076.000,1.000
9.867,7.711,9.103,11.298,6.471,7.157,3.520,2.147,-0.157,0.962,-0.274,0.244,-0.305,1.251,73.333,14077.000,1.000
10.757,9.174,8.568,8.552,4.396,5.983,1.948,-0.523,-0.156,0.961,-0.274,0.366,-0.488,1.343,73.333,14078.000,1.000
11.068,9.595,7.506,5.445,2.044,4.006,0.346,-2.710,-0.156,0.959,-0.275,0.305,-0.671,1.373,73.333,14079.000,1.000
10.929,8.965,6.311,3.001,-0.015,1.673,-1.057,-3.731,-0.156,0.956,-0.274,0.275,-0.793,1.465,73.333,14080.000,1.000
10.410,7.494,5.271,1.707,-1.411,-0.618,-2.196,-3.509,-0.154,0.957,-0.274,0.427,-0.824,1.465,73.333,14081.000,1.000
9.340,5.374,4.364,1.197,-2.114,-2.590,-2.975,-2.505,-0.152,0.955,-0.274,0.427,-1.007,1.465,73.333,14082.000,1.000
7.708,2.953,3.513,0.948,-2.162,-3.889,-3.038,-1.078,-0.151,0.955,-0.274,0.458,-1.129,1.404,73.333,14083.000,1.000
6.005,0.892,2.848,0.852,-1.437,-3.994,-1.802,0.925,-0.149,0.952,-0.274,0.519,-1.099,1.465,73.333,14084.000,1.000
4.871,-0.216,2.515,0.935,0.005,-2.692,0.943,3.661,-0.147,0.953,-0.274,0.610,-1.068,1.404,73.333,14085.000,1.000
