EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-14.575,-7.614,-8.222,-13.508,-4.802,-3.328,-2.658,-4.504,-0.125,1.011,0.103,0.824,-0.275,0.305,46.667,174866.000,1.000
-18.428,-7.625,-9.624,-15.782,-5.008,-1.037,0.053,-3.516,-0.125,1.009,0.103,0.671,-0.488,0.397,46.667,174867.000,1.000
-20.997,-8.528,-10.901,-18.324,-6.907,-1.737,0.043,-4.785,-0.125,1.010,0.102,0.519,-0.336,0.366,46.667,174868.000,1.000
-22.503,-11.553,-13.182,-21.498,-11.705,-6.494,-5.230,-9.511,-0.123,1.011,0.103,0.397,-0.488,0.366,46.667,174869.000,1.000
-23.198,-16.651,-17.018,-25.174,-18.866,-14.080,-15.166,-16.951,-0.125,1.011,0.103,0.427,-0.458,0.458,46.667,174870.000,1.000
-22.274,-21.553,-20.674,-27.826,-25.654,-21.307,-25.529,-24.309,-0.126,1.010,0.105,0.488,-0.610,0.427,46.667,174871.000,1.000
-18.528,-23.378,-21.303,-27.331,-28.886,-25.111,-31.324,-28.360,-0.126,1.010,0.101,0.549,-0.610,0.336,46.667,174872.000,1.000
-12.059,-21.141,-17.848,-22.972,-27.254,-24.311,-30.193,-27.503,-0.124,1.010,0.102,0.397,-0.732,0.397,46.667,174873.000,1.000
-4.928,-16.470,-12.293,-16.478,-22.147,-19.923,-23.791,-22.751,-0.125,1.010,0.102,0.244,-0.793,0.427,46.667,174874.000,1.000
0.145,-11.809,-7.711,-10.697,-16.246,-14.151,-16.094,-16.726,-0.125,1.008,0.103,0.244,-0.824,0.458,46.667,174875.000,1.000
1.718,-8.389,-5.485,-7.325,-11.486,-9.200,-10.335,-11.675,-0.122,1.005,0.104,0.275,-0.885,0.549,46.667,174876.000,1.000
0.148,-6.205,-4.947,-6.205,-8.499,-6.673,-7.694,-8.580,-0.122,1.004,0.104,0.305,-0.763,0.610,46.667,174877.000,1.000
-3.520,-5.318,-5.286,-6.526,-7.359,-7.245,-8.082,-7.546,-0.120,1.004,0.102,0.244,-0.763,0.610,46.667,174878.000,1.000
-8.533,-6.242,-6.727,-7.985,-7.942,-10.334,-10.731,-8.112,-0.120,1.002,0.103,0.366,-0.763,0.824,46.667,174879.000,1.000
-14.119,-8.905,-9.522,-10.577,-9.563,-14.126,-14.011,-9.289,-0.121,1.002,0.102,0.549,-0.702,0.793,46.667,174880.000,1.000
-18.828,-11.958,-12.628,-13.730,-11.052,-16.465,-15.981,-10.108,-0.123,1.004,0.101,0.580,-0.641,0.763,46.667,174881.000,1.000
-21.024,-13.795,-14.355,-16.257,-11.693,-16.270,-15.847,-10.418,-0.125,1.004,0.099,0.763,-0.702,0.763,46.667,174882.000,1.000
