EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
15.303,11.793,14.901,9.321,11.284,9.527,6.270,9.061,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90672.000,0.000
15.033,11.383,14.680,9.425,11.006,9.205,6.246,8.931,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90673.000,0.000
14.667,11.036,14.344,9.215,10.771,9.000,6.059,8.805,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90674.000,0.000
14.342,10.790,14.016,8.908,10.600,8.887,5.892,8.703,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90675.000,0.000
14.107,10.601,13.785,8.728,10.449,8.796,5.860,8.609,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90676.000,0.000
13.866,10.368,13.554,8.625,10.239,8.664,5.888,8.492,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90677.000,0.000
13.568,10.072,13.238,8.470,9.968,8.488,5.878,8.355,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90678.000,0.000
13.288,9.774,12.915,8.313,9.707,8.296,5.856,8.229,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90679.000,0.000
13.141,9.490,12.733,8.406,9.480,8.071,5.947,8.134,-0.092,0.985,-0.230,0.214,-0.061,0.519,60.000,90680.000,1.000
13.306,9.087,12.814,9.186,9.193,7.662,6.296,8.083,-0.094,0.986,-0.229,0.092,-0.092,0.580,60.000,90681.000,1.000
13.949,8.368,13.130,10.908,8.685,6.896,6.869,8.048,-0.094,0.983,-0.230,0.122,-0.092,0.702,60.000,90682.000,1.000
14.979,7.356,13.421,13.059,7.938,5.930,7.337,7.996,-0.092,0.980,-0.231,0.000,-0.244,0.793,60.000,90683.000,1.000
16.066,6.488,13.480,14.686,7.277,5.330,7.429,8.020,-0.094,0.981,-0.233,0.000,-0.275,0.793,60.000,90684.000,1.000
16.881,6.284,13.473,15.396,7.134,5.492,7.300,8.237,-0.096,0.979,-0.231,-0.061,-0.305,0.854,60.000,90685.000,1.000
17.189,6.801,13.746,15.624,7.562,6.153,7.352,8.555,-0.096,0.978,-0.232,-0.031,-0.366,0.916,60.000,90686.000,1.000
16.847,7.577,14.353,15.978,8.215,6.722,7.873,8.784,-0.095,0.979,-0.229,-0.031,-0.397,0.946,60.000,90687.000,1.000
15.876,8.132,14.934,16.504,8.812,7.069,8.940,9.019,-0.097,0.977,-0.229,0.031,-0.519,1.007,60.000,90688.000,1.000
14.653,8.483,15.144,16.735,9.472,7.757,10.531,9.694,-0.098,0.979,-0.231,0.153,-0.641,1.129,60.000,90689.000,1.000
13.949,9.106,15.203,16.556,10.497,9.315,12.552,11.116,-0.099,0.979,-0.228,0.122,-0.732,1.099,60.000,90690.000,1.000
14.431,10.251,15.722,16.636,11.813,11.320,14.665,12.942,-0.099,0.981,-0.229,0.092,-0.824,1.129,60.000,90691.000,1.000
15.902,11.428,16.805,17.526,12.769,12.496,16.173,14.285,-0.098,0.981,-0.232,0.092,-1.007,1.068,60.000,90692.000,1.000
17.291,11.882,17.646,18.572,12.692,11.941,16.317,14.449,-0.098,0.979,-0.230,0.153,-1.099,1.129,60.000,90693.000,1.000
17.624,11.502,17.336,18.437,11.644,10.119,14.956,13.576,-0.098,0.979,-0.228,0.153,-1.129,1.221,60.000,90694.000,1.000
16.931,10.959,16.002,16.876,10.432,8.445,13.052,12.530,-0.099,0.980,-0.228,0.183,-1.343,1.190,60.000,90695.000,1.000
16.059,10.903,14.764,15.333,9.843,7.957,12.089,12.104,-0.100,0.979,-0.228,0.183,-1.465,1.251,60.000,90696.000,1.000
15.578,11.207,14.401,15.236,9.914,8.540,12.656,12.301,-0.097,0.983,-0.228,0.092,-1.587,1.190,60.000,90697.000,1.000
15.109,11.123,14.391,16.125,10.030,9.304,13.728,12.417,-0.098,0.983,-0.229,0.000,-1.709,1.129,60.000,90698.000,1.000
13.938,10.152,13.677,16.282,9.670,9.512,13.722,11.839,-0.096,0.982,-0.229,-0.061,-1.740,1.190,60.000,90699.000,1.000
12.076,8.533,12.100,14.996,8.838,9.023,12.168,10.584,-0.094,0.984,-0.229,-0.183,-1.648,1.099,60.000,90700.000,1.000
